V_app,L,k_fac,dT_max,Pin
0.069655172,0.001,5,49.84346286,486.6581593
0.072413793,0.001,5,49.86379061,526.0974895
0.075172414,0.001,5,49.88483081,567.088868
0.077931034,0.001,5,49.90657807,609.6346358
0.080689655,0.001,5,49.9290271,653.7372225
0.083448276,0.001,5,49.95217259,699.3991468
0.1,0.01,3,57.4303577,101.7496395
0.086206897,0.001,5,49.97600931,746.6230162
0.088965517,0.001,5,50.00053206,795.4115276
0.091724138,0.001,5,50.05311716,845.7674672
0.094482759,0.001,5,50.2016783,897.6937106
0.097241379,0.001,5,50.43783315,951.1932234
0.1,0.001,5,50.74886191,1006.269061
0.02,0.001310345,5,49.70057197,30.53395317
0.022758621,0.001310345,5,49.70553828,39.54093687
0.025517241,0.001310345,5,49.7111245,49.71170887
0.028275862,0.001310345,5,49.71732597,61.04685003
0.031034483,0.001310345,5,49.72413805,73.54700779
0.033793103,0.001310345,5,49.73155616,87.21289603
0.036551724,0.001310345,5,49.73957572,102.0452953
0.039310345,0.001310345,5,49.7481922,118.0450526
0.042068966,0.001310345,5,49.75740113,135.2130817
0.044827586,0.001310345,5,49.76719803,153.5503633
0.047586207,0.001310345,5,49.77757847,173.0579446
0.050344828,0.001310345,5,49.78853808,193.7369397
0.053103448,0.001310345,5,49.80007247,215.5885296
0.055862069,0.001310345,5,49.81217734,238.6139624
0.05862069,0.001310345,5,49.82484838,262.8145532
0.06137931,0.001310345,5,49.83808134,288.1916839
0.064137931,0.001310345,5,49.85187197,314.7468041
0.066896552,0.001310345,5,49.86621609,342.4814304
0.069655172,0.001310345,5,49.88110953,371.3971468
0.072413793,0.001310345,5,49.89654815,401.4956047
0.075172414,0.001310345,5,49.91252785,432.7785232
0.077931034,0.001310345,5,49.92904455,465.247689
0.080689655,0.001310345,5,49.94609422,498.9049564
0.083448276,0.001310345,5,49.96367283,533.7522477
0.086206897,0.001310345,5,49.98177642,569.7915533
0.088965517,0.001310345,5,50.00040102,607.0249313
0.091724138,0.001310345,5,50.05419255,645.4545083
0.094482759,0.001310345,5,50.20057881,685.0824793
0.097241379,0.001310345,5,50.43582115,725.9111075
0.1,0.001310345,5,50.75003394,767.9427247
0.02,0.00162069,5,49.75613592,24.68702631
0.022758621,0.00162069,5,49.76018064,31.96926867
0.025517241,0.00162069,5,49.76473024,40.19244637
0.028275862,0.00162069,5,49.76978091,49.35702902
0.031034483,0.00162069,5,49.77532888,59.46354015
0.033793103,0.00162069,5,49.78137041,70.51255696
0.036551724,0.00162069,5,49.78790179,82.50471052
0.039310345,0.00162069,5,49.79491932,95.44068577
0.042068966,0.00162069,5,49.80241935,109.3212215
0.044827586,0.00162069,5,49.81039824,124.1471106
0.047586207,0.00162069,5,49.81885239,139.9191999
0.050344828,0.00162069,5,49.82777822,156.6383901
0.053103448,0.00162069,5,49.83717218,174.3056362
0.055862069,0.00162069,5,49.84703074,192.9219472
0.05862069,0.00162069,5,49.85735041,212.4883865
0.06137931,0.00162069,5,49.86812771,233.0060716
0.064137931,0.00162069,5,49.87935921,254.4761744
0.066896552,0.00162069,5,49.89104148,276.8999212
0.069655172,0.00162069,5,49.90317112,300.2785926
0.072413793,0.00162069,5,49.91574477,324.6135242
0.075172414,0.00162069,5,49.92875909,349.9061056
0.077931034,0.00162069,5,49.94221076,376.1577816
0.080689655,0.00162069,5,49.95609649,403.3700516
0.083448276,0.00162069,5,49.970413,431.5444697
0.086206897,0.00162069,5,49.98515706,460.6826453
0.088965517,0.00162069,5,50.00032545,490.7862424
0.091724138,0.00162069,5,50.05363147,521.8569807
0.094482759,0.00162069,5,50.20094237,553.8966348
0.097241379,0.00162069,5,50.43461429,586.9070345
0.1,0.00162069,5,50.74967952,620.8900654
0.02,0.001931034,5,49.79607917,20.71946868
0.022758621,0.001931034,5,49.79946139,26.83135078
0.025517241,0.001931034,5,49.80326579,33.73294651
0.028275862,0.001931034,5,49.80748919,41.42465002
0.031034483,0.001931034,5,49.81212843,49.90690073
0.033793103,0.001931034,5,49.8171804,59.18018309
0.036551724,0.001931034,5,49.82264197,69.24502675
0.039310345,0.001931034,5,49.82851007,80.1020066
0.042068966,0.001931034,5,49.83478164,91.75174272
0.044827586,0.001931034,5,49.84145363,104.1949006
0.047586207,0.001931034,5,49.84852303,117.4321909
0.050344828,0.001931034,5,49.85598685,131.4643697
0.053103448,0.001931034,5,49.86384213,146.2922385
0.055862069,0.001931034,5,49.8720859,161.9166443
0.05862069,0.001931034,5,49.88071526,178.3384794
0.06137931,0.001931034,5,49.88972729,195.5586818
0.064137931,0.001931034,5,49.89911912,213.5782351
0.066896552,0.001931034,5,49.90888788,232.3981686
0.069655172,0.001931034,5,49.91903075,252.0195572
0.072413793,0.001931034,5,49.92954489,272.4435216
0.075172414,0.001931034,5,49.94042752,293.6712284
0.077931034,0.001931034,5,49.95167585,315.70389
0.080689655,0.001931034,5,49.96328715,338.542765
0.083448276,0.001931034,5,49.97525868,362.1891578
0.086206897,0.001931034,5,49.98758771,386.6444191
0.088965517,0.001931034,5,50.00027157,411.9099456
0.091724138,0.001931034,5,50.05279111,437.9871806
0.094482759,0.001931034,5,50.20090545,464.8776134
0.097241379,0.001931034,5,50.43505493,492.58278
0.1,0.001931034,5,50.74928214,521.1042629
0.02,0.002241379,5,49.82347152,17.85061926
0.022758621,0.002241379,5,49.8263994,23.11624082
0.025517241,0.002241379,5,49.82969276,29.06223107
0.028275862,0.002241379,5,49.83334884,35.68892959
0.031034483,0.002241379,5,49.8373649,42.99671497
0.033793103,0.002241379,5,49.84173824,50.98600457
0.036551724,0.002241379,5,49.84646616,59.65725475
0.039310345,0.002241379,5,49.85154601,69.01096078
0.042068966,0.002241379,5,49.85697512,79.04765689
0.044827586,0.002241379,5,49.86275086,89.76791645
0.047586207,0.002241379,5,49.86887064,101.1723517
0.050344828,0.002241379,5,49.87533185,113.2616142
0.053103448,0.002241379,5,49.88213193,126.0363942
0.055862069,0.002241379,5,49.88926832,139.4974216
0.05862069,0.002241379,5,49.8967385,153.6454653
0.06137931,0.002241379,5,49.90453995,168.4813332
0.064137931,0.002241379,5,49.91267017,184.0058728
0.066896552,0.002241379,5,49.9211267,200.219971
0.069655172,0.002241379,5,49.92990707,217.1245537
0.072413793,0.002241379,5,49.93900885,234.7205866
0.075172414,0.002241379,5,49.94842961,253.0090747
0.077931034,0.002241379,5,49.95816696,271.9910626
0.080689655,0.002241379,5,49.96821851,291.6676346
0.083448276,0.002241379,5,49.9785819,312.0399146
0.086206897,0.002241379,5,49.98925477,333.1090662
0.088965517,0.002241379,5,50.0002348,354.8762927
0.091724138,0.002241379,5,50.05324025,377.3428377
0.094482759,0.002241379,5,50.20064783,400.5099843
0.097241379,0.002241379,5,50.43481868,424.3790558
0.1,0.002241379,5,50.74892438,448.9514156
0.02,0.002551724,5,49.84539335,15.67959806
0.022758621,0.002551724,5,49.84795765,20.30480622
0.025517241,0.002551724,5,49.85084202,25.52763554
0.028275862,0.002551724,5,49.85404407,31.34838431
0.031034483,0.002551724,5,49.85756141,37.76738507
0.033793103,0.002551724,5,49.86139165,44.78500444
0.036551724,0.002551724,5,49.86553245,52.40164326
0.039310345,0.002551724,5,49.86998145,60.61773659
0.042068966,0.002551724,5,49.87473636,69.43375367
0.044827586,0.002551724,5,49.87979485,78.85019817
0.047586207,0.002551724,5,49.88515465,88.86760788
0.050344828,0.002551724,5,49.89081348,99.48655501
0.053103448,0.002551724,5,49.8967691,110.7076461
0.055862069,0.002551724,5,49.90301927,122.5315221
0.05862069,0.002551724,5,49.90956177,134.9588584
0.06137931,0.002551724,5,49.91639441,147.9903647
0.064137931,0.002551724,5,49.92351499,161.6267855
0.066896552,0.002551724,5,49.93092135,175.8688997
0.069655172,0.002551724,5,49.93861134,190.7175208
0.072413793,0.002551724,5,49.94658282,206.1734968
0.075172414,0.002551724,5,49.95483367,222.2377107
0.077931034,0.002551724,5,49.9633618,238.9110801
0.080689655,0.002551724,5,49.9721651,256.1945572
0.083448276,0.002551724,5,49.98124152,274.0891293
0.086206897,0.002551724,5,49.99058899,292.5958186
0.088965517,0.002551724,5,50.00020547,311.7156821
0.091724138,0.002551724,5,50.05292604,331.4498119
0.094482759,0.002551724,5,50.20028919,351.7993353
0.097241379,0.002551724,5,50.43432226,372.7654146
0.1,0.002551724,5,50.74842336,394.3492474
0.02,0.002862069,5,49.86247199,13.97940072
0.022758621,0.002862069,5,49.86475302,18.1030803
0.025517241,0.002862069,5,49.86731877,22.75957877
0.028275862,0.002862069,5,49.87016711,27.94916204
0.031034483,0.002862069,5,49.8732959,33.67212663
0.033793103,0.002862069,5,49.87670303,39.9287994
0.036551724,0.002862069,5,49.88038641,46.71953772
0.039310345,0.002862069,5,49.88434396,54.04472948
0.042068966,0.002862069,5,49.88857361,61.90479304
0.044827586,0.002862069,5,49.89307331,70.30017747
0.047586207,0.002862069,5,49.89784104,79.23136224
0.050344828,0.002862069,5,49.90287476,88.69885753
0.053103448,0.002862069,5,49.90817249,98.7032041
0.055862069,0.002862069,5,49.91373223,109.2449734
0.05862069,0.002862069,5,49.91955201,120.3247676
0.06137931,0.002862069,5,49.92562987,131.9432195
0.064137931,0.002862069,5,49.93196387,144.1009928
0.066896552,0.002862069,5,49.93855208,156.7987819
0.069655172,0.002862069,5,49.94539259,170.0373122
0.072413793,0.002862069,5,49.9524835,183.8173398
0.075172414,0.002862069,5,49.95982291,198.1396519
0.077931034,0.002862069,5,49.96740897,213.0050664
0.080689655,0.002862069,5,49.97523981,228.4144326
0.083448276,0.002862069,5,49.98331359,244.3686306
0.086206897,0.002862069,5,49.99162848,260.8685717
0.088965517,0.002862069,5,50.00018267,277.9151984
0.091724138,0.002862069,5,50.05280981,295.5094844
0.094482759,0.002862069,5,50.20008815,313.6524346
0.097241379,0.002862069,5,50.43445473,332.3450855
0.1,0.002862069,5,50.74854706,351.5885047
0.02,0.003172414,5,49.87550096,12.61185067
0.022758621,0.003172414,5,49.87756589,16.33212683
0.025517241,0.003172414,5,49.87988857,20.53309829
0.028275862,0.003172414,5,49.88246707,25.21500497
0.031034483,0.003172414,5,49.88529944,30.37811436
0.033793103,0.003172414,5,49.88838379,36.02272136
0.036551724,0.003172414,5,49.89171822,42.14914838
0.039310345,0.003172414,5,49.89530084,48.75774537
0.042068966,0.003172414,5,49.89912978,55.84888976
0.044827586,0.003172414,5,49.9032032,63.42298668
0.047586207,0.003172414,5,49.90751924,71.48046873
0.050344828,0.003172414,5,49.91207609,80.02179615
0.053103448,0.003172414,5,49.91687192,89.04745683
0.055862069,0.003172414,5,49.92190495,98.5579663
0.05862069,0.003172414,5,49.92717338,108.5538678
0.06137931,0.003172414,5,49.93267544,119.0357323
0.064137931,0.003172414,5,49.93840938,130.0041585
0.066896552,0.003172414,5,49.94437344,141.459773
0.069655172,0.003172414,5,49.95056589,153.4032301
0.072413793,0.003172414,5,49.95698502,165.835212
0.075172414,0.003172414,5,49.96362912,178.7564288
0.077931034,0.003172414,5,49.97049649,192.1676186
0.080689655,0.003172414,5,49.97758546,206.0695475
0.083448276,0.003172414,5,49.98489435,220.4630094
0.086206897,0.003172414,5,49.99242151,235.3488266
0.088965517,0.003172414,5,50.00016529,250.7278494
0.091724138,0.003172414,5,50.05292506,266.6009562
0.094482759,0.003172414,5,50.20022722,282.9690537
0.097241379,0.003172414,5,50.43454407,299.8330768
0.1,0.003172414,5,50.74859324,317.1939888
0.02,0.003482759,5,49.88681905,11.48802241
0.022758621,0.003482759,5,49.88869626,14.87678883
0.025517241,0.003482759,5,49.89080779,18.70341631
0.028275862,0.003482759,5,49.89315188,22.96812339
0.031034483,0.003482759,5,49.89572676,27.67115376
0.033793103,0.003482759,5,49.89853072,32.81277601
0.036551724,0.003482759,5,49.90156202,38.39328383
0.039310345,0.003482759,5,49.90481894,44.41299599
0.042068966,0.003482759,5,49.9082998,50.87225629
0.044827586,0.003482759,5,49.9120029,57.77143376
0.047586207,0.003482759,5,49.91592658,65.11092246
0.050344828,0.003482759,5,49.92006916,72.89114161
0.053103448,0.003482759,5,49.92442901,81.11253562
0.055862069,0.003482759,5,49.92900449,89.7755741
0.05862069,0.003482759,5,49.93379397,98.8807519
0.06137931,0.003482759,5,49.93879584,108.428589
0.064137931,0.003482759,5,49.94400851,118.419631
0.066896552,0.003482759,5,49.94943038,128.8544484
0.069655172,0.003482759,5,49.95505988,139.7336374
0.072413793,0.003482759,5,49.96089545,151.0578192
0.075172414,0.003482759,5,49.96693554,162.8276409
0.077931034,0.003482759,5,49.9731786,175.0437746
0.080689655,0.003482759,5,49.97962311,187.7069182
0.083448276,0.003482759,5,49.98626755,200.8177949
0.086206897,0.003482759,5,49.99311042,214.3771537
0.088965517,0.003482759,5,50.00015022,228.3857691
0.091724138,0.003482759,5,50.05270925,242.8444413
0.094482759,0.003482759,5,50.2002747,257.7539962
0.097241379,0.003482759,5,50.4343841,273.1152854
0.1,0.003482759,5,50.74860188,288.9291863
0.02,0.003793103,5,49.8962508,10.54809332
0.022758621,0.003793103,5,49.89797157,13.65959704
0.025517241,0.003793103,5,49.89990714,17.17313683
0.028275862,0.003793103,5,49.90205589,21.08891334
0.031034483,0.003793103,5,49.9044162,25.40715033
0.033793103,0.003793103,5,49.90698649,30.12809442
0.036551724,0.003793103,5,49.90976518,35.25201527
0.039310345,0.003793103,5,49.91275069,40.77920556
0.042068966,0.003793103,5,49.91594148,46.70998097
0.044827586,0.003793103,5,49.91933599,53.04468034
0.047586207,0.003793103,5,49.92293269,59.78366548
0.050344828,0.003793103,5,49.92673006,66.92732132
0.053103448,0.003793103,5,49.93072659,74.47605591
0.055862069,0.003793103,5,49.93492077,82.43030045
0.05862069,0.003793103,5,49.93931113,90.79050927
0.06137931,0.003793103,5,49.94389618,99.55715988
0.064137931,0.003793103,5,49.94867445,108.7307531
0.066896552,0.003793103,5,49.9536445,118.3118129
0.069655172,0.003793103,5,49.95880487,128.3008866
0.072413793,0.003793103,5,49.96415414,138.6985448
0.075172414,0.003793103,5,49.96969089,149.5053813
0.077931034,0.003793103,5,49.97541369,160.7220134
0.080689655,0.003793103,5,49.98132116,172.3490819
0.083448276,0.003793103,5,49.98741189,184.3872509
0.086206897,0.003793103,5,49.99368452,196.837208
0.088965517,0.003793103,5,50.00013767,209.6996644
0.091724138,0.003793103,5,50.05277413,222.9753549
0.094482759,0.003793103,5,50.20021173,236.6650376
0.097241379,0.003793103,5,50.43422254,250.7694946
0.1,0.003793103,5,50.74849279,265.2895315
0.02,0.004103448,5,49.9038422,9.750338372
0.022758621,0.004103448,5,49.90543707,12.62651828
0.025517241,0.004103448,5,49.90723101,15.87432818
0.028275862,0.004103448,5,49.90922253,19.49395354
0.031034483,0.004103448,5,49.91141013,23.48560119
0.033793103,0.004103448,5,49.91379236,27.8494991
0.036551724,0.004103448,5,49.91636772,32.58589654
0.039310345,0.004103448,5,49.91913479,37.69506407
0.042068966,0.004103448,5,49.9220921,43.17729346
0.044827586,0.004103448,5,49.92523823,49.03289796
0.047586207,0.004103448,5,49.92857176,55.262212
0.050344828,0.004103448,5,49.93209127,61.8655914
0.053103448,0.004103448,5,49.93579537,68.84341336
0.055862069,0.004103448,5,49.93968266,76.19607645
0.05862069,0.004103448,5,49.94375177,83.92400066
0.06137931,0.004103448,5,49.94800133,92.02762737
0.064137931,0.004103448,5,49.95242997,100.5074195
0.066896552,0.004103448,5,49.95703635,109.3638615
0.069655172,0.004103448,5,49.96181914,118.5974592
0.072413793,0.004103448,5,49.966777,128.20874
0.075172414,0.004103448,5,49.97190861,138.1982529
0.077931034,0.004103448,5,49.97721268,148.5665685
0.080689655,0.004103448,5,49.98268789,159.3142791
0.083448276,0.004103448,5,49.98833296,170.4419986
0.086206897,0.004103448,5,49.99414661,181.9503626
0.088965517,0.004103448,5,50.00012757,193.8400285
0.091724138,0.004103448,5,50.05278481,206.1116754
0.094482759,0.004103448,5,50.2001222,218.7660043
0.097241379,0.004103448,5,50.43438735,231.8037381
0.02,0.004413793,5,49.91073654,9.064767714
0.1,0.004103448,5,50.74840456,245.2256214
0.022758621,0.004413793,5,49.91221705,11.73871623
0.025517241,0.004413793,5,49.91388237,14.7581645
0.028275862,0.004413793,5,49.9157311,18.12328495
0.031034483,0.004413793,5,49.91776186,21.83426989
0.033793103,0.004413793,5,49.91997328,25.89133124
0.036551724,0.004413793,5,49.922364,30.29470076
0.039310345,0.004413793,5,49.92493267,35.04462996
0.042068966,0.004413793,5,49.92767795,40.14139012
0.044827586,0.004413793,5,49.93059851,45.58527246
0.047586207,0.004413793,5,49.93369303,51.37658789
0.050344828,0.004413793,5,49.9369602,57.51566722
0.053103448,0.004413793,5,49.94039872,64.00286112
0.055862069,0.004413793,5,49.9440073,70.83854014
0.05862069,0.004413793,5,49.94778466,78.02309471
0.06137931,0.004413793,5,49.95172953,85.55693528
0.064137931,0.004413793,5,49.95584064,93.44049215
0.066896552,0.004413793,5,49.96011676,101.6742157
0.069655172,0.004413793,5,49.96455663,110.2585761
0.072413793,0.004413793,5,49.96915902,119.1940638
0.075172414,0.004413793,5,49.9739227,128.4811893
0.077931034,0.004413793,5,49.97884647,138.1204829
0.080689655,0.004413793,5,49.98392912,148.1124952
0.083448276,0.004413793,5,49.98916945,158.4577972
0.086206897,0.004413793,5,49.99456627,169.1569795
0.088965517,0.004413793,5,50.00011841,180.2106535
0.091724138,0.004413793,5,50.05261601,191.6194505
0.094482759,0.004413793,5,50.20002177,203.3840222
0.097241379,0.004413793,5,50.43435414,215.5050406
0.1,0.004413793,5,50.74833471,227.983198
0.02,0.004724138,5,49.91641407,8.469272032
0.022758621,0.004724138,5,49.91780042,10.9675597
0.025517241,0.004724138,5,49.91935982,13.78865006
0.028275862,0.004724138,5,49.92109096,16.93270421
0.031034483,0.004724138,5,49.92299255,20.39990182
0.033793103,0.004724138,5,49.92506332,24.1904409
0.036551724,0.004724138,5,49.92730198,28.30453798
0.039310345,0.004724138,5,49.92970727,32.74242805
0.042068966,0.004724138,5,49.93227794,37.50436457
0.044827586,0.004724138,5,49.93501273,42.59061962
0.047586207,0.004724138,5,49.93791043,48.0014837
0.050344828,0.004724138,5,49.94096979,53.73726588
0.053103448,0.004724138,5,49.94418961,59.79829379
0.055862069,0.004724138,5,49.94756867,66.18491365
0.05862069,0.004724138,5,49.95110577,72.89749022
0.06137931,0.004724138,5,49.95479973,79.93640701
0.064137931,0.004724138,5,49.95864936,87.30206605
0.066896552,0.004724138,5,49.9626535,94.99488808
0.069655172,0.004724138,5,49.96681097,103.0153125
0.072413793,0.004724138,5,49.97112063,111.3637975
0.075172414,0.004724138,5,49.97558132,120.0408199
0.077931034,0.004724138,5,49.98019192,129.0468753
0.080689655,0.004724138,5,49.98495128,138.3824783
0.083448276,0.004724138,5,49.98985831,148.048162
0.086206897,0.004724138,5,49.99491187,158.0444785
0.088965517,0.004724138,5,50.00011086,168.3719988
0.091724138,0.004724138,5,50.05274402,179.031313
0.094482759,0.004724138,5,50.20009313,190.0230298
0.097241379,0.004724138,5,50.4341926,201.3477772
0.1,0.004724138,5,50.74838525,213.0062019
0.02,0.005034483,5,49.92167279,7.947193625
0.022758621,0.005034483,5,49.92297192,10.29147726
0.025517241,0.005034483,5,49.92443321,12.93866479
0.028275862,0.005034483,5,49.92605543,15.88890739
0.031034483,0.005034483,5,49.92783739,19.14237364
0.033793103,0.005034483,5,49.92977788,22.69924937
0.036551724,0.005034483,5,49.93187569,26.55973773
0.039310345,0.005034483,5,49.93412966,30.72405925
0.042068966,0.005034483,5,49.93653859,35.19245174
0.044827586,0.005034483,5,49.93910134,39.96517054
0.047586207,0.005034483,5,49.94181672,45.04248823
0.050344828,0.005034483,5,49.94468361,50.42469482
0.053103448,0.005034483,5,49.94770085,56.11209775
0.055862069,0.005034483,5,49.95086732,62.1050219
0.05862069,0.005034483,5,49.95418189,68.40380954
0.06137931,0.005034483,5,49.95764345,75.00882055
0.064137931,0.005034483,5,49.96125089,81.92043217
0.066896552,0.005034483,5,49.96500311,89.1390392
0.069655172,0.005034483,5,49.96889902,96.66505397
0.072413793,0.005034483,5,49.97293753,104.4989064
0.075172414,0.005034483,5,49.97711759,112.6410439
0.077931034,0.005034483,5,49.98143811,121.0919317
0.080689655,0.005034483,5,49.98589805,129.8520523
0.083448276,0.005034483,5,49.99049635,138.9219063
0.086206897,0.005034483,5,49.99523197,148.3020116
0.088965517,0.005034483,5,50.00010388,157.9929042
0.091724138,0.005034483,5,50.05270794,167.9951375
0.094482759,0.005034483,5,50.2001286,178.3092829
0.097241379,0.005034483,5,50.43428615,188.9359295
0.1,0.005034483,5,50.74842925,199.8756844
0.02,0.005344828,5,49.92630898,7.485743678
0.022758621,0.005344828,5,49.92753121,9.693907622
0.025517241,0.005344828,5,49.92890601,12.18738749
0.028275862,0.005344828,5,49.93043222,14.96632568
0.031034483,0.005344828,5,49.9321087,18.030881
0.033793103,0.005344828,5,49.93393433,21.38122846
0.036551724,0.005344828,5,49.93590797,25.01755944
0.039310345,0.005344828,5,49.93802852,28.94008165
0.042068966,0.005344828,5,49.94029488,33.14901911
0.044827586,0.005344828,5,49.94270593,37.64461231
0.047586207,0.005344828,5,49.94526059,42.42711802
0.050344828,0.005344828,5,49.94795779,47.49680941
0.053103448,0.005344828,5,49.95079644,52.85397606
0.055862069,0.005344828,5,49.95377549,58.498924
0.05862069,0.005344828,5,49.95689387,64.43197561
0.06137931,0.005344828,5,49.96015053,70.65346988
0.064137931,0.005344828,5,49.96354445,77.16376216
0.066896552,0.005344828,5,49.96707457,83.96322431
0.069655172,0.005344828,5,49.97073988,91.05224473
0.072413793,0.005344828,5,49.97453936,98.43122836
0.075172414,0.005344828,5,49.97847199,106.1005967
0.077931034,0.005344828,5,49.98253679,114.0607878
0.080689655,0.005344828,5,49.98673274,122.3122564
0.083448276,0.005344828,5,49.99105886,130.8554737
0.086206897,0.005344828,5,49.99551418,139.6909279
0.088965517,0.005344828,5,50.00009772,148.8191236
0.091724138,0.005344828,5,50.05264462,158.2405822
0.094482759,0.005344828,5,50.2001088,167.9558418
0.097241379,0.005344828,5,50.43430879,177.9654575
0.1,0.005344828,5,50.74840657,188.270001
0.02,0.005655172,5,49.93022178,7.074940676
0.022758621,0.005655172,5,49.93137911,9.161924893
0.025517241,0.005655172,5,49.93268091,11.51856746
0.028275862,0.005655172,5,49.93412608,14.14500294
0.031034483,0.005655172,5,49.93571355,17.04138144
0.033793103,0.005655172,5,49.93744224,20.20786838
0.036551724,0.005655172,5,49.93931109,23.64464462
0.039310345,0.005655172,5,49.94131904,27.35190647
0.042068966,0.005655172,5,49.94346506,31.32986566
0.044827586,0.005655172,5,49.94574809,35.57874949
0.047586207,0.005655172,5,49.94816711,40.09880063
0.050344828,0.005655172,5,49.95072109,44.89027726
0.053103448,0.005655172,5,49.95340902,49.95345308
0.055862069,0.005655172,5,49.95622988,55.2886173
0.05862069,0.005655172,5,49.95918269,60.89607464
0.06137931,0.005655172,5,49.96226643,66.77614548
0.064137931,0.005655172,5,49.96548014,72.92916564
0.066896552,0.005655172,5,49.96882282,79.35548662
0.069655172,0.005655172,5,49.97229351,86.05547547
0.072413793,0.005655172,5,49.97589125,93.02951491
0.075172414,0.005655172,5,49.97961507,100.2780033
0.077931034,0.005655172,5,49.98346403,107.8013547
0.080689655,0.005655172,5,49.98743719,115.5999988
0.083448276,0.005655172,5,49.99153361,123.6743812
0.086206897,0.005655172,5,49.99575236,132.0249629
0.088965517,0.005655172,5,50.00009253,140.6522211
0.091724138,0.005655172,5,50.05270879,149.5566485
0.094482759,0.005655172,5,50.20006903,158.7387538
0.097241379,0.005655172,5,50.43424421,168.1990614
0.1,0.005655172,5,50.74837308,177.9381118
0.02,0.005965517,5,49.93392509,6.706880183
0.022758621,0.005965517,5,49.935021,8.685292968
0.025517241,0.005965517,5,49.93625371,10.91933563
0.028275862,0.005965517,5,49.93762218,13.40913574
0.031034483,0.005965517,5,49.9391254,16.1548356
0.033793103,0.005965517,5,49.94076234,19.156592
0.036551724,0.005965517,5,49.94253201,22.41457642
0.039310345,0.005965517,5,49.9444334,25.92897495
0.042068966,0.005965517,5,49.94646552,29.69998829
0.044827586,0.005965517,5,49.94862738,33.72783193
0.047586207,0.005965517,5,49.95091802,38.01273591
0.050344828,0.005965517,5,49.95333645,42.55494498
0.053103448,0.005965517,5,49.95588172,47.3547186
0.055862069,0.005965517,5,49.95855288,52.41233095
0.05862069,0.005965517,5,49.96134897,57.72807087
0.06137931,0.005965517,5,49.96426905,63.30224209
0.064137931,0.005965517,5,49.96731219,69.13516297
0.066896552,0.005965517,5,49.97047747,75.22716669
0.069655172,0.005965517,5,49.97376397,81.57860124
0.072413793,0.005965517,5,49.97717076,88.18982942
0.075172414,0.005965517,5,49.98069695,95.06122887
0.077931034,0.005965517,5,49.98434164,102.1931921
0.080689655,0.005965517,5,49.98810393,109.5861265
0.083448276,0.005965517,5,49.99198294,117.2404543
0.086206897,0.005965517,5,49.99597779,125.1566128
0.088965517,0.005965517,5,50.00008761,133.3350541
0.091724138,0.005965517,5,50.05266022,141.7762455
0.094482759,0.005965517,5,50.20000286,150.4806691
0.097241379,0.005965517,5,50.43421545,159.4488221
0.1,0.005965517,5,50.74829239,168.6812167
0.02,0.006275862,5,49.93725512,6.375221277
0.022758621,0.006275862,5,49.9382958,8.255800464
0.025517241,0.006275862,5,49.93946639,10.37936849
0.028275862,0.006275862,5,49.94076589,12.74604662
0.031034483,0.006275862,5,49.94219335,15.35597011
0.033793103,0.006275862,5,49.94374779,18.20928802
0.036551724,0.006275862,5,49.94542827,21.30616332
0.039310345,0.006275862,5,49.94723384,24.64677291
0.042068966,0.006275862,5,49.94916354,28.23130757
0.044827586,0.006275862,5,49.95121645,32.05997214
0.047586207,0.006275862,5,49.95339164,36.13298527
0.050344828,0.006275862,5,49.95568819,40.45057962
0.053103448,0.006275862,5,49.95810519,45.01300181
0.055862069,0.006275862,5,49.96064172,49.82051246
0.05862069,0.006275862,5,49.9632969,54.87338614
0.06137931,0.006275862,5,49.96606981,60.17191155
0.064137931,0.006275862,5,49.96895959,65.7163913
0.066896552,0.006275862,5,49.97196534,71.50714212
0.069655172,0.006275862,5,49.9750862,77.54449477
0.072413793,0.006275862,5,49.9783213,83.82879411
0.075172414,0.006275862,5,49.98166978,90.36039912
0.077931034,0.006275862,5,49.98513078,97.13968288
0.080689655,0.006275862,5,49.98870346,104.1670326
0.083448276,0.006275862,5,49.99238698,111.4428498
0.086206897,0.006275862,5,49.9961805,118.9675499
0.088965517,0.006275862,5,50.00008319,126.7415629
0.091724138,0.006275862,5,50.05265749,134.7653328
0.094482759,0.006275862,5,50.20005987,143.0393179
0.097241379,0.006275862,5,50.43426471,151.5639909
0.1,0.006275862,5,50.74834451,160.3398386
0.02,0.006586207,5,49.94011438,6.074818183
0.022758621,0.006586207,5,49.94110764,7.866783692
0.025517241,0.006586207,5,49.94222488,9.890288307
0.028275862,0.006586207,5,49.94346517,12.14544757
0.031034483,0.006586207,5,49.94482758,14.63239038
0.033793103,0.006586207,5,49.94631119,17.35125875
0.036551724,0.006586207,5,49.94791509,20.30220799
0.039310345,0.006586207,5,49.94963837,23.48540667
0.042068966,0.006586207,5,49.95148014,26.90103656
0.044827586,0.006586207,5,49.9534395,30.54929285
0.047586207,0.006586207,5,49.95551557,34.4303839
0.050344828,0.006586207,5,49.95770747,38.54453141
0.053103448,0.006586207,5,49.96001432,42.89197036
0.055862069,0.006586207,5,49.96243526,47.47294911
0.05862069,0.006586207,5,49.96496944,52.28772927
0.06137931,0.006586207,5,49.967616,57.33658596
0.064137931,0.006586207,5,49.97037409,62.61980752
0.066896552,0.006586207,5,49.97324287,68.13769575
0.069655172,0.006586207,5,49.97622151,73.89056584
